Time, Plan
137.444, 257
137.444, 258
137.462, 259
137.515, 260
137.55, 261
137.55, 262
137.55, 263
137.55, 264
137.568, 265
137.568, 266
137.568, 267
137.568, 268
137.585, 269
137.585, 270
137.585, 271
137.602, 272
137.602, 273
137.62, 274
137.62, 275
137.62, 276
137.62, 277
137.62, 278
137.637, 279
137.779, 280
137.779, 281
137.779, 282
137.797, 283
137.814, 284
137.832, 285
137.832, 286
137.85, 287
137.85, 288
137.867, 289
137.867, 290
137.903, 291
137.973, 292
137.973, 293
138.009, 294
138.026, 295
138.026, 296
138.026, 297
140.022, 295
140.022, 296
140.022, 297
142.531, 293
142.531, 294
142.531, 295
142.531, 296
142.531, 297
142.549, 298
142.549, 299
142.549, 300
142.566, 301
142.566, 302
142.566, 303
142.601, 304
142.619, 305
142.69, 306
142.69, 307
142.69, 308
142.707, 309
142.707, 310
142.707, 311
142.707, 312
142.725, 313
142.725, 314
142.725, 315
142.725, 316
142.743, 317
142.743, 318
142.778, 319
142.796, 320
142.813, 321
142.813, 322
142.813, 323
142.831, 324
142.831, 325
142.884, 326
142.901, 327
142.901, 328
144.93, 329
144.93, 330
146.948, 331
146.965, 332
148.985, 333
149.144, 334
150.147, 335
150.235, 336
152.29, 337
152.29, 338
154.333, 339
154.333, 340
157.044, 341
159.04, 339
159.058, 340
161.547, 336
161.547, 337
161.564, 338
161.6, 339
161.6, 340
164.723, 334
164.741, 335
164.741, 336
164.741, 337
164.758, 338
164.758, 339
164.758, 340
168.678, 332
168.678, 333
168.713, 334
168.713, 335
168.713, 336
168.713, 337
169.79, 338
169.808, 339
169.808, 340
174.699, 330
174.858, 331
174.858, 332
174.858, 333
174.875, 334
174.875, 335
174.893, 336
180.995, 324
180.995, 325
181.013, 326
181.013, 327
181.03, 328
181.048, 329
181.048, 330
181.048, 331
181.048, 332
181.101, 333
181.119, 334
181.136, 335
181.136, 336
181.154, 337
181.154, 338
181.154, 339
181.172, 340
181.172, 341
188.798, 327
188.815, 328
188.833, 329
188.833, 330
188.851, 331
188.851, 332
188.904, 333
188.904, 334
188.904, 335
188.904, 336
188.921, 337
188.921, 338
188.921, 339
188.974, 340
188.974, 341
188.974, 342
188.974, 343
188.992, 344
188.992, 345
190.988, 343
190.988, 344
191.006, 345
193.512, 341
193.53, 342
193.53, 343
193.53, 344
194.042, 345
194.166, 346
194.166, 347
194.184, 348
194.184, 349
194.184, 350
194.184, 351
194.201, 352
194.201, 353
194.237, 354
194.254, 355
194.254, 356
194.272, 357
194.272, 358
194.272, 359
194.272, 360
194.272, 361
194.29, 362
194.29, 363
194.29, 364
194.307, 365
194.307, 366
194.325, 367
194.343, 368
194.36, 369
194.377, 370
194.377, 371
194.377, 372
194.377, 373
194.395, 374
194.395, 375
194.395, 376
194.413, 377
194.536, 378
194.554, 379
194.554, 380
194.554, 381
194.571, 382
195.575, 383
195.593, 384
196.652, 385
196.688, 386
199.711, 387
199.886, 388
200.942, 389
200.995, 390
203.052, 391
203.052, 392
204.087, 393
204.299, 394
206.32, 395
206.338, 396
208.344, 397
208.362, 398
210.397, 399
210.432, 400
212.456, 401
212.456, 402
213.459, 403
213.476, 404
215.481, 405
215.481, 406
217.514, 407
217.532, 408
218.546, 409
218.546, 410
221.584, 411
221.584, 412
222.619, 413
222.619, 414
224.677, 415
224.677, 416
226.72, 417
226.72, 418
228.744, 419
228.762, 420
230.766, 421
231.066, 422
232.12, 423
232.12, 424
234.176, 425
234.212, 426
236.22, 427
236.238, 428
238.381, 429
238.557, 430
