Time, Catch
166.739, 149
167.532, 150
169.191, 151
169.738, 152
170.92, 153
171.415, 154
173.312, 155
173.541, 156
174.741, 157
174.953, 158
176.948, 159
177.354, 160
178.961, 161
178.978, 162
180.992, 163
181.416, 164
182.73, 165
182.854, 166
184.705, 167
185.392, 168
186.346, 169
186.858, 170
188.657, 171
189.186, 172
190.317, 173
190.529, 174
192.471, 175
193.107, 176
194.287, 177
194.358, 178
196.541, 179
197, 180
198.113, 181
198.36, 182
200.337, 183
201.183, 184
201.765, 185
202.119, 186
204.323, 187
204.446, 188
205.894, 189
206.158, 190
208.383, 191
208.789, 192
209.69, 193
210.149, 194
212.16, 195
212.284, 196
213.592, 197
214.069, 198
216.363, 199
216.628, 200
217.826, 201
217.95, 202
219.941, 203
220.523, 204
221.281, 205
222.34, 206
223.347, 207
224.248, 208
225.503, 209
225.891, 210
227.284, 211
228.398, 212
229.086, 213
229.687, 214
231.646, 215
231.999, 216
233.214, 217
233.302, 218
235.032, 219
236.163, 220
237.045, 221
237.398, 222
239.374, 223
239.902, 224
240.926, 225
241.278, 226
242.877, 227
243.721, 228
244.833, 229
245.028, 230
246.793, 231
247.748, 232
248.824, 233
249.001, 234
250.732, 235
251.068, 236
252.586, 237
253.009, 238
254.79, 239
254.985, 240
256.445, 241
256.957, 242
258.157, 243
259.235, 244
260.525, 245
261.001, 246
262.341, 247
263.152, 248
264.122, 249
264.968, 250
266.803, 251
267.244, 252
268.25, 253
269.027, 254
270.489, 255
270.559, 256
272.145, 257
272.286, 258
274.485, 259
274.485, 260
275.875, 261
276.122, 262
278.319, 263
278.46, 264
279.903, 265
280.236, 266
282.518, 267
282.66, 268
283.752, 269
283.788, 270
286.267, 271
286.408, 272
287.516, 273
288.219, 274
289.929, 275
289.964, 276
291.199, 277
292.169, 278
293.541, 279
293.664, 280
294.982, 281
295.947, 282
297.289, 283
297.552, 284
298.839, 285
299.648, 286
301.001, 287
301.213, 288
303.012, 289
303.277, 290
304.749, 291
304.925, 292
306.733, 293
307.312, 294
308.774, 295
308.774, 296
310.568, 297
311.149, 298
312.974, 299
313.186, 300
314.103, 301
314.913, 302
316.869, 303
316.974, 304
317.941, 305
319.151, 306
320.555, 307
320.678, 308
321.994, 309
322.399, 310
324.702, 311
324.79, 312
325.809, 313
326.214, 314
328.062, 315
328.804, 316
329.775, 317
329.899, 318
332, 319
332.335, 320
333.748, 321
334.224, 322
335.637, 323
335.919, 324
337.523, 325
338.383, 326
339.456, 327
339.473, 328
341.007, 329
341.783, 330
343.336, 331
343.442, 332
344.731, 333
345.331, 334
346.967, 335
347.462, 336
348.928, 337
349.334, 338
350.516, 339
351.406, 340
352.592, 341
353.262, 342
354.675, 343
355.17, 344
356.529, 345
356.635, 346
358.257, 347
358.645, 348
360.252, 349
360.957, 350
361.933, 351
362.675, 352
363.559, 353
364.723, 354
366.025, 355
367.006, 356
367.673, 357
368.639, 358
370.292, 359
370.328, 360
371.874, 361
372.102, 362
373.934, 363
374.515, 364
375.186, 365
375.538, 366
377.654, 367
377.99, 368
379.435, 369
379.629, 370
381.623, 371
382.454, 372
383.264, 373
383.686, 374
384.905, 375
386.005, 376
387.239, 377
387.627, 378
389.022, 379
389.852, 380
391.088, 381
391.265, 382
392.695, 383
393.418, 384
394.937, 385
395.06, 386
396.561, 387
396.966, 388
398.766, 389
399.03, 390
400.07, 391
400.547, 392
402.537, 393
403.049, 394
404.357, 395
404.569, 396
406.455, 397
406.79, 398
407.369, 399
408.622, 400
410.423, 401
410.953, 402
411.481, 403
412.22, 404
413.536, 405
414.346, 406
415.228, 407
416.196, 408
417.785, 409
418.261, 410
419.338, 411
419.709, 412
421.704, 413
422.004, 414
422.782, 415
423.522, 416
425.446, 417
425.958, 418
426.682, 419
427.316, 420
428.994, 421
429.383, 422
430.443, 423
431.538, 424
433.692, 425
433.762, 426
434.734, 427
435.211, 428
437.241, 429
437.241, 430
438.669, 431
438.934, 432
441.014, 433
441.615, 434
442.64, 435
442.834, 436
444.934, 437
445.146, 438
446.418, 439
447.178, 440
448.853, 441
449.101, 442
450.337, 443
450.655, 444
452.367, 445
452.491, 446
454.626, 447
454.856, 448
456.269, 449
456.569, 450
458.353, 451
458.546, 452
460.418, 453
460.524, 454
462.323, 455
462.781, 456
464.178, 457
464.354, 458
466.171, 459
466.397, 460
467.77, 461
468.225, 462
469.845, 463
470.797, 464
471.538, 465
472.468, 466
473.454, 467
474.899, 468
475.623, 469
476.135, 470
477.388, 471
478.412, 472
479.931, 473
480.408, 474
481.502, 475
482.331, 476
483.39, 477
483.778, 478
485.297, 479
486.162, 480
487.411, 481
488.187, 482
489.194, 483
490.005, 484
490.957, 485
491.858, 486
493.058, 487
493.924, 488
494.575, 489
495.917, 490
496.954, 491
498.401, 492
498.949, 493
499.425, 494
500.748, 495
502.124, 496
502.952, 497
503.517, 498
504.541, 499
505.989, 500
507.01, 501
507.169, 502
508.935, 503
509.447, 504
510.1, 505
511.157, 506
512.677, 507
513.258, 508
514.511, 509
514.829, 510
516.434, 511
517.051, 512
518.499, 513
518.552, 514
520.23, 515
520.388, 516
522.082, 517
522.312, 518
524.427, 519
524.516, 520
525.784, 521
526.718, 522
527.775, 523
528.357, 524
529.697, 525
530.579, 526
532.091, 527
532.23, 528
533.763, 529
534.222, 530
535.909, 531
535.909, 532
537.595, 533
538.443, 534
539.256, 535
539.962, 536
541.656, 537
541.691, 538
543.315, 539
543.933, 540
545.787, 541
545.908, 542
547.228, 543
547.722, 544
549.323, 545
549.569, 546
551.526, 547
551.526, 548
