Time, Plan, Executed
239.333, 394, 280
239.333, 395, 280
239.791, 395, 281
240.514, 395, 282
240.955, 391, 282
240.955, 392, 282
240.973, 393, 282
240.991, 394, 282
240.991, 395, 282
241.539, 395, 283
242.227, 395, 284
242.775, 389, 284
242.775, 390, 284
242.775, 391, 284
242.81, 392, 284
242.828, 393, 284
242.828, 394, 284
242.828, 395, 284
243.393, 395, 285
243.94, 395, 286
244.75, 395, 287
244.803, 387, 287
244.803, 388, 287
244.803, 389, 287
245.738, 389, 288
245.985, 389, 289
247.026, 379, 289
247.026, 380, 289
247.026, 381, 289
247.026, 382, 289
247.026, 383, 289
247.044, 384, 289
247.044, 385, 289
247.044, 386, 289
247.062, 387, 289
247.062, 388, 289
247.062, 389, 289
247.15, 390, 289
247.15, 391, 289
247.15, 392, 289
247.15, 393, 289
247.168, 394, 289
247.309, 394, 290
247.838, 394, 291
248.544, 394, 292
249.692, 382, 292
249.692, 383, 292
249.692, 384, 292
249.71, 385, 292
249.763, 385, 293
249.869, 386, 293
249.887, 387, 293
249.887, 388, 293
249.887, 389, 293
250.028, 389, 294
250.045, 390, 294
250.045, 391, 294
250.045, 392, 294
250.063, 393, 294
250.081, 394, 294
250.081, 395, 294
251.334, 395, 295
252.216, 395, 296
252.445, 395, 297
252.993, 381, 297
252.993, 382, 297
252.993, 383, 297
253.011, 384, 297
253.011, 385, 297
253.028, 386, 297
253.028, 387, 297
253.046, 388, 297
253.046, 389, 297
253.593, 389, 298
254.528, 389, 299
254.741, 390, 299
254.741, 391, 299
254.741, 392, 299
254.741, 393, 299
254.741, 394, 299
254.758, 395, 299
254.794, 396, 299
254.794, 397, 299
254.794, 398, 299
254.829, 399, 299
255.394, 399, 300
256.33, 397, 300
256.33, 398, 300
256.33, 399, 300
256.436, 399, 301
256.595, 399, 302
257.476, 399, 303
257.97, 395, 303
257.97, 396, 303
257.97, 397, 303
258.005, 398, 303
258.005, 399, 303
258.094, 400, 303
258.094, 401, 303
258.129, 402, 303
258.129, 403, 303
258.129, 404, 303
258.164, 405, 303
258.164, 406, 303
258.164, 407, 303
258.2, 408, 303
258.341, 409, 303
258.43, 409, 304
258.695, 410, 304
258.695, 411, 304
258.695, 412, 304
258.695, 413, 304
258.712, 414, 304
258.712, 415, 304
259.187, 416, 304
259.257, 417, 304
259.257, 418, 304
259.257, 419, 304
259.452, 419, 305
260.017, 420, 305
260.017, 421, 305
260.052, 422, 305
260.052, 423, 305
260.052, 424, 305
260.052, 425, 305
260.052, 426, 305
260.529, 426, 306
260.97, 426, 307
261.554, 424, 307
261.554, 425, 307
261.554, 426, 307
261.73, 426, 308
262.683, 426, 309
263.177, 422, 309
263.177, 423, 309
263.213, 424, 309
263.213, 425, 309
263.213, 426, 309
263.336, 426, 310
263.372, 427, 310
263.372, 428, 310
263.495, 429, 310
263.495, 430, 310
263.513, 431, 310
264.626, 431, 311
264.803, 431, 312
265.015, 429, 312
265.015, 430, 312
265.068, 431, 312
265.103, 432, 312
265.121, 433, 312
265.121, 434, 312
265.121, 435, 312
265.138, 436, 312
265.174, 437, 312
265.95, 437, 313
266.357, 437, 314
266.674, 435, 314
266.674, 436, 314
266.691, 437, 314
267.609, 437, 315
268.209, 437, 316
268.315, 433, 316
268.315, 434, 316
268.333, 435, 316
268.333, 436, 316
268.863, 437, 316
268.898, 438, 316
268.898, 439, 316
269.039, 440, 316
269.128, 441, 316
269.128, 442, 316
269.128, 442, 317
269.145, 443, 317
269.145, 444, 317
269.145, 445, 317
269.145, 446, 317
270.116, 446, 318
270.275, 446, 319
270.646, 444, 319
270.646, 445, 319
270.646, 446, 319
271.512, 446, 320
272.271, 442, 320
272.271, 443, 320
272.306, 444, 320
272.306, 445, 320
272.306, 446, 320
272.624, 446, 321
272.924, 446, 322
273.984, 446, 323
274.09, 440, 323
274.16, 441, 323
274.249, 442, 323
274.249, 443, 323
274.249, 444, 323
274.249, 445, 323
274.249, 446, 323
274.531, 446, 324
275.52, 446, 325
276.227, 438, 325
276.227, 439, 325
276.227, 440, 325
276.28, 441, 325
276.28, 442, 325
276.28, 443, 325
276.28, 444, 325
276.297, 445, 325
276.297, 446, 325
276.598, 446, 326
277.321, 446, 327
277.798, 446, 328
278.485, 446, 329
278.521, 436, 329
278.521, 437, 329
278.538, 438, 329
278.538, 439, 329
278.591, 440, 329
278.644, 441, 329
278.644, 442, 329
278.662, 443, 329
278.68, 444, 329
278.68, 445, 329
278.68, 446, 329
278.68, 447, 329
278.68, 448, 329
278.68, 449, 329
278.68, 450, 329
278.733, 451, 329
279.258, 451, 330
279.841, 452, 330
279.841, 453, 330
279.859, 454, 330
279.859, 455, 330
279.876, 456, 330
280.247, 456, 331
280.547, 457, 331
280.564, 458, 331
280.582, 459, 331
280.582, 460, 331
280.582, 461, 331
280.582, 462, 331
280.617, 463, 331
280.617, 464, 331
280.617, 465, 331
280.617, 466, 331
280.617, 467, 331
280.617, 468, 331
280.635, 469, 331
280.635, 470, 331
280.635, 471, 331
280.635, 472, 331
280.653, 473, 331
280.653, 474, 331
280.688, 475, 331
280.706, 476, 331
280.988, 477, 331
281.04, 478, 331
281.058, 479, 331
281.111, 480, 331
281.111, 481, 331
281.146, 482, 331
281.146, 483, 331
281.146, 484, 331
281.146, 485, 331
281.217, 485, 332
281.393, 486, 332
281.799, 487, 332
281.816, 487, 333
282.681, 487, 334
283.299, 485, 334
283.299, 486, 334
283.334, 487, 334
283.511, 487, 335
283.758, 488, 335
283.811, 489, 335
283.811, 490, 335
283.811, 491, 335
283.811, 492, 335
283.846, 493, 335
283.864, 494, 335
283.864, 495, 335
283.882, 496, 335
283.882, 497, 335
283.882, 498, 335
283.882, 499, 335
283.882, 500, 335
283.899, 501, 335
283.899, 502, 335
283.917, 503, 335
283.935, 504, 335
283.988, 505, 335
283.988, 506, 335
283.988, 507, 335
283.988, 508, 335
283.988, 509, 335
283.988, 510, 335
284.094, 511, 335
284.094, 512, 335
284.094, 513, 335
284.094, 514, 335
284.129, 515, 335
284.129, 516, 335
284.129, 517, 335
284.164, 517, 336
284.27, 518, 336
284.287, 519, 336
284.323, 520, 336
284.323, 521, 336
285.167, 522, 336
285.167, 523, 336
285.185, 524, 336
285.202, 525, 336
285.202, 526, 336
285.219, 527, 336
285.219, 528, 336
285.219, 529, 336
285.272, 530, 336
285.272, 531, 336
285.272, 531, 337
285.799, 531, 338
286.77, 529, 338
286.787, 530, 338
286.787, 531, 338
286.911, 532, 338
286.929, 532, 339
286.946, 533, 339
286.964, 534, 339
286.964, 535, 339
286.981, 536, 339
287.174, 536, 340
287.368, 537, 340
287.385, 538, 340
287.403, 539, 340
287.403, 540, 340
287.491, 541, 340
287.491, 542, 340
287.491, 543, 340
287.509, 544, 340
287.509, 545, 340
287.509, 546, 340
287.509, 547, 340
287.509, 548, 340
287.527, 549, 340
287.527, 550, 340
287.668, 551, 340
287.686, 552, 340
287.686, 553, 340
287.686, 554, 340
287.703, 555, 340
287.703, 556, 340
287.703, 557, 340
287.703, 558, 340
287.703, 559, 340
287.703, 560, 340
287.703, 561, 340
287.721, 562, 340
287.721, 563, 340
287.721, 564, 340
287.898, 565, 340
287.898, 566, 340
287.915, 567, 340
287.915, 568, 340
287.951, 569, 340
287.968, 570, 340
287.968, 571, 340
287.985, 572, 340
287.985, 573, 340
287.985, 574, 340
288.003, 575, 340
288.021, 575, 341
288.021, 576, 341
288.021, 577, 341
288.144, 578, 341
288.162, 579, 341
288.162, 580, 341
288.162, 581, 341
289.203, 581, 342
289.662, 579, 342
289.785, 580, 342
289.785, 581, 342
289.874, 581, 343
290.896, 581, 344
291.408, 577, 344
291.443, 578, 344
291.567, 578, 345
291.638, 579, 345
291.638, 580, 345
291.655, 581, 345
291.744, 582, 345
291.744, 583, 345
291.744, 584, 345
291.744, 585, 345
291.744, 586, 345
291.744, 587, 345
291.761, 588, 345
291.761, 589, 345
291.761, 590, 345
291.761, 591, 345
291.761, 592, 345
291.779, 593, 345
292.184, 593, 346
293.013, 593, 347
293.278, 591, 347
293.278, 592, 347
293.278, 593, 347
293.895, 593, 348
294.69, 593, 349
294.902, 589, 349
294.938, 590, 349
294.938, 591, 349
294.938, 592, 349
295.309, 593, 349
295.309, 594, 349
295.379, 595, 349
295.379, 596, 349
295.379, 597, 349
295.397, 598, 349
295.397, 599, 349
295.415, 600, 349
295.415, 601, 349
295.415, 601, 350
295.432, 602, 350
295.927, 602, 351
296.934, 600, 351
296.934, 601, 351
296.934, 602, 351
296.987, 602, 352
297.887, 602, 353
298.276, 602, 354
298.559, 598, 354
298.559, 599, 354
298.559, 600, 354
298.576, 601, 354
298.576, 602, 354
299.036, 602, 355
300.202, 602, 356
300.36, 596, 356
300.36, 597, 356
300.36, 598, 356
300.36, 599, 356
300.396, 600, 356
300.396, 601, 356
300.431, 602, 356
300.625, 602, 357
301.791, 602, 358
302.374, 602, 359
302.409, 594, 359
302.409, 595, 359
302.462, 596, 359
302.462, 597, 359
302.462, 598, 359
302.462, 599, 359
302.48, 600, 359
302.48, 601, 359
302.497, 602, 359
302.992, 602, 360
303.662, 602, 361
304.546, 602, 362
304.705, 592, 362
304.775, 593, 362
304.793, 594, 362
304.793, 595, 362
305.888, 595, 363
306.948, 595, 364
307.265, 595, 365
307.318, 583, 365
307.388, 584, 365
307.388, 585, 365
307.388, 586, 365
307.406, 587, 365
307.459, 588, 365
307.459, 589, 365
307.459, 590, 365
307.477, 591, 365
307.477, 592, 365
307.477, 593, 365
307.882, 593, 366
309.314, 593, 367
309.844, 593, 368
310.39, 579, 368
310.39, 580, 368
310.408, 581, 368
310.408, 582, 368
310.425, 583, 368
310.478, 584, 368
310.478, 585, 368
310.478, 586, 368
310.478, 587, 368
310.514, 588, 368
310.655, 588, 369
311.096, 589, 369
311.148, 590, 369
311.148, 591, 369
311.148, 592, 369
311.254, 593, 369
311.254, 594, 369
311.254, 595, 369
311.254, 595, 370
311.907, 595, 371
312.966, 595, 372
313.848, 595, 373
314.64, 579, 373
314.658, 580, 373
314.658, 581, 373
314.658, 582, 373
314.764, 583, 373
314.8, 583, 374
314.817, 584, 374
314.817, 585, 374
314.817, 586, 374
314.835, 587, 374
314.835, 588, 374
314.87, 589, 374
314.87, 590, 374
314.87, 591, 374
314.87, 592, 374
314.994, 593, 374
315.012, 594, 374
315.012, 595, 374
315.012, 596, 374
315.029, 597, 374
315.029, 598, 374
315.047, 599, 374
315.047, 600, 374
315.065, 601, 374
315.082, 602, 374
315.082, 603, 374
315.1, 604, 374
315.1, 605, 374
315.1, 606, 374
315.118, 607, 374
315.171, 608, 374
315.188, 609, 374
315.206, 610, 374
315.206, 611, 374
315.206, 612, 374
315.224, 613, 374
315.224, 614, 374
315.471, 614, 375
316.283, 614, 376
316.725, 612, 376
316.796, 613, 376
316.796, 614, 376
316.99, 614, 377
317.326, 614, 378
318.421, 610, 378
318.421, 611, 378
318.421, 612, 378
318.563, 613, 378
318.616, 614, 378
318.846, 614, 379
319.658, 614, 380
319.888, 614, 381
320.4, 608, 381
320.453, 609, 381
320.453, 610, 381
320.453, 611, 381
320.488, 611, 382
320.488, 612, 382
320.541, 613, 382
320.559, 614, 382
320.682, 615, 382
320.859, 616, 382
320.859, 617, 382
320.877, 618, 382
320.947, 619, 382
320.947, 620, 382
320.947, 621, 382
320.947, 622, 382
320.947, 623, 382
320.965, 624, 382
321.388, 624, 383
322.464, 622, 383
322.552, 623, 383
323.047, 623, 384
323.1, 624, 384
323.736, 624, 385
324.142, 624, 386
324.53, 624, 387
324.725, 620, 387
324.725, 621, 387
324.725, 622, 387
324.796, 623, 387
324.796, 624, 387
325.112, 624, 388
326.578, 618, 388
326.613, 619, 388
326.63, 620, 388
326.63, 621, 388
326.648, 622, 388
326.648, 623, 388
326.648, 624, 388
326.701, 624, 389
327.249, 624, 390
328.06, 624, 391
328.624, 616, 391
328.624, 617, 391
328.624, 618, 391
328.694, 619, 391
328.694, 620, 391
328.694, 621, 391
328.906, 622, 391
328.924, 623, 391
328.924, 624, 391
328.977, 624, 392
329.154, 624, 393
330.266, 624, 394
331.149, 614, 394
331.167, 615, 394
331.167, 616, 394
331.167, 617, 394
331.167, 618, 394
331.308, 619, 394
331.308, 620, 394
331.308, 621, 394
331.343, 622, 394
331.343, 623, 394
331.343, 624, 394
331.626, 624, 395
332.28, 624, 396
332.492, 624, 397
333.476, 624, 398
333.863, 612, 398
333.881, 613, 398
333.881, 614, 398
334.04, 614, 399
335.469, 614, 400
335.505, 614, 401
336.636, 614, 402
336.795, 600, 402
336.795, 601, 402
336.795, 602, 402
336.812, 603, 402
336.83, 604, 402
336.848, 605, 402
336.848, 606, 402
336.883, 607, 402
336.883, 608, 402
336.883, 609, 402
336.883, 610, 402
336.901, 611, 402
336.918, 612, 402
336.918, 613, 402
336.918, 614, 402
336.954, 615, 402
336.954, 616, 402
336.954, 617, 402
336.954, 618, 402
336.954, 619, 402
336.954, 620, 402
336.954, 621, 402
336.989, 622, 402
337.183, 623, 402
337.271, 624, 402
337.306, 625, 402
337.324, 626, 402
337.377, 627, 402
337.412, 628, 402
337.412, 629, 402
337.43, 630, 402
337.501, 631, 402
337.501, 632, 402
337.519, 632, 403
337.554, 633, 403
337.554, 634, 403
337.554, 635, 403
337.854, 636, 403
337.854, 637, 403
337.854, 638, 403
337.854, 639, 403
337.854, 640, 403
337.889, 641, 403
337.889, 642, 403
338.048, 642, 404
338.364, 643, 404
338.364, 644, 404
338.364, 645, 404
338.417, 646, 404
338.47, 647, 404
338.47, 648, 404
338.47, 649, 404
339.139, 649, 405
339.157, 650, 405
339.175, 651, 405
339.192, 652, 405
340.003, 652, 406
340.639, 652, 407
340.692, 650, 407
340.71, 651, 407
340.728, 652, 407
341.716, 652, 408
341.927, 652, 409
342.351, 648, 409
342.351, 649, 409
342.369, 650, 409
342.369, 651, 409
342.369, 652, 409
343.145, 652, 410
343.658, 652, 411
344.152, 646, 411
344.152, 647, 411
344.17, 648, 411
344.17, 649, 411
344.17, 650, 411
344.17, 651, 411
344.17, 652, 411
344.647, 652, 412
345.69, 652, 413
345.902, 652, 414
346.149, 644, 414
346.149, 645, 414
346.149, 646, 414
346.167, 647, 414
346.202, 648, 414
346.202, 649, 414
346.202, 650, 414
346.291, 651, 414
346.326, 652, 414
347.331, 652, 415
347.843, 652, 416
348.39, 652, 417
348.549, 642, 417
348.655, 643, 417
349.802, 643, 418
349.977, 643, 419
351.036, 643, 420
351.178, 631, 420
351.178, 632, 420
351.266, 633, 420
351.724, 634, 420
351.724, 635, 420
351.794, 636, 420
351.794, 637, 420
351.794, 638, 420
351.794, 639, 420
351.794, 640, 420
351.812, 641, 420
351.83, 642, 420
351.918, 642, 421
351.971, 643, 421
351.971, 644, 421
351.989, 645, 421
351.989, 646, 421
351.989, 647, 421
351.989, 648, 421
352.006, 649, 421
352.006, 650, 421
352.006, 651, 421
352.006, 652, 421
352.006, 653, 421
352.006, 654, 421
352.006, 655, 421
352.042, 656, 421
352.218, 656, 422
352.236, 657, 422
352.253, 658, 422
352.253, 659, 422
352.253, 660, 422
352.253, 661, 422
353.701, 661, 423
353.737, 661, 424
353.754, 659, 424
353.772, 660, 424
353.772, 661, 424
353.772, 662, 424
353.772, 663, 424
353.772, 664, 424
353.79, 665, 424
353.807, 666, 424
354.653, 667, 424
354.653, 668, 424
354.653, 669, 424
354.671, 670, 424
354.671, 671, 424
354.776, 672, 424
354.776, 673, 424
354.794, 674, 424
354.794, 675, 424
354.918, 676, 424
355.271, 677, 424
355.342, 677, 425
355.448, 678, 425
355.466, 679, 425
355.483, 680, 425
355.501, 681, 425
355.536, 682, 425
355.536, 683, 425
355.536, 684, 425
355.536, 685, 425
355.536, 686, 425
355.536, 687, 425
355.536, 688, 425
355.553, 689, 425
355.553, 690, 425
355.712, 690, 426
356.188, 690, 427
357.054, 688, 427
357.088, 689, 427
357.106, 690, 427
357.158, 691, 427
357.228, 692, 427
357.228, 693, 427
357.228, 694, 427
357.351, 694, 428
357.492, 695, 428
357.492, 696, 428
357.492, 697, 428
357.492, 698, 428
357.51, 699, 428
357.51, 700, 428
357.527, 701, 428
357.527, 702, 428
357.598, 703, 428
357.598, 704, 428
357.598, 705, 428
357.616, 706, 428
357.81, 706, 429
359.097, 706, 430
359.115, 704, 430
359.132, 705, 430
359.132, 706, 430
359.872, 706, 431
360.42, 706, 432
360.772, 702, 432
360.808, 703, 432
360.808, 704, 432
360.825, 705, 432
360.825, 706, 432
361.514, 706, 433
361.956, 706, 434
362.608, 700, 434
362.608, 701, 434
362.608, 702, 434
362.661, 703, 434
362.661, 704, 434
362.679, 705, 434
362.679, 706, 434
362.767, 707, 434
362.908, 707, 435
363.65, 708, 435
363.668, 709, 435
363.668, 710, 435
363.668, 711, 435
363.685, 711, 436
363.703, 712, 436
363.703, 713, 436
363.756, 714, 436
363.756, 715, 436
363.809, 716, 436
363.88, 717, 436
363.88, 718, 436
364.18, 718, 437
365.291, 719, 437
365.309, 720, 437
365.309, 721, 437
365.309, 722, 437
365.309, 723, 437
365.309, 724, 437
365.309, 725, 437
365.309, 726, 437
365.309, 727, 437
365.38, 728, 437
365.45, 728, 438
365.909, 729, 438
365.909, 730, 438
365.909, 731, 438
365.927, 732, 438
365.927, 733, 438
365.945, 734, 438
365.945, 735, 438
365.945, 736, 438
365.945, 737, 438
365.945, 738, 438
366.122, 738, 439
366.965, 738, 440
366.965, 739, 440
367.036, 740, 440
367.794, 740, 441
368.284, 740, 442
369.039, 741, 442
369.039, 742, 442
369.549, 742, 443
369.831, 742, 444
371.078, 743, 444
371.096, 744, 444
371.131, 744, 445
372.15, 745, 445
372.15, 746, 445
372.185, 746, 446
372.362, 746, 447
373.153, 747, 447
373.153, 748, 447
373.856, 748, 448
373.962, 748, 449
374.875, 748, 450
375.969, 748, 451
376.375, 748, 452
376.674, 746, 452
376.674, 747, 452
376.745, 748, 452
377.751, 748, 453
377.927, 748, 454
378.369, 744, 454
378.386, 745, 454
378.386, 746, 454
378.386, 747, 454
378.386, 748, 454
379.005, 749, 454
379.023, 750, 454
379.04, 751, 454
379.04, 752, 454
379.058, 753, 454
379.358, 753, 455
380.082, 753, 456
380.206, 754, 456
380.206, 755, 456
380.206, 756, 456
380.559, 756, 457
381.245, 757, 457
381.245, 758, 457
381.686, 758, 458
382.038, 758, 459
383.198, 758, 460
383.304, 759, 460
383.374, 760, 460
384.273, 760, 461
384.414, 760, 462
385.381, 761, 462
385.416, 762, 462
385.891, 762, 463
385.944, 762, 464
387.144, 762, 465
387.462, 763, 465
387.462, 764, 465
388.464, 765, 465
388.481, 766, 465
388.516, 766, 466
388.848, 766, 467
389.532, 767, 467
389.532, 768, 467
389.832, 768, 468
390.291, 768, 469
391.311, 768, 470
391.541, 769, 470
391.629, 770, 470
392.229, 770, 471
392.825, 770, 472
393.51, 770, 473
393.705, 771, 473
394.341, 771, 474
394.975, 771, 475
395.204, 772, 475
395.204, 773, 475
395.204, 774, 475
395.204, 775, 475
395.204, 776, 475
396.046, 776, 476
396.555, 776, 477
397.328, 777, 477
397.346, 778, 477
397.699, 778, 478
398.579, 778, 479
399.407, 779, 479
399.407, 780, 479
399.531, 780, 480
400.183, 780, 481
400.622, 780, 482
401.429, 781, 482
401.482, 782, 482
402.358, 782, 483
402.799, 782, 484
403.1, 782, 485
403.505, 783, 485
403.505, 784, 485
403.522, 785, 485
403.558, 786, 485
404.068, 786, 486
404.983, 786, 487
405.583, 787, 487
405.583, 788, 487
405.986, 788, 488
406.833, 788, 489
407.59, 789, 489
407.607, 789, 490
407.607, 790, 490
408.241, 790, 491
409.07, 790, 492
409.859, 790, 493
410.158, 791, 493
410.53, 792, 493
410.653, 792, 494
411.55, 793, 494
411.55, 793, 495
411.567, 794, 495
412.588, 795, 495
412.588, 796, 495
412.605, 796, 496
412.765, 796, 497
413.59, 797, 497
413.625, 798, 497
413.661, 798, 498
414.698, 798, 499
415.383, 798, 500
415.647, 799, 500
415.647, 800, 500
416.175, 800, 501
416.987, 800, 502
417.764, 800, 503
418.153, 798, 503
418.153, 799, 503
418.153, 800, 503
418.524, 800, 504
419.389, 800, 505
419.777, 796, 505
419.795, 797, 505
419.795, 798, 505
419.795, 799, 505
419.795, 800, 505
420.342, 800, 506
420.537, 800, 507
421.577, 794, 507
421.577, 795, 507
421.736, 795, 508
422.424, 795, 509
423.553, 795, 510
423.553, 787, 510
423.571, 788, 510
423.571, 789, 510
423.571, 790, 510
423.571, 791, 510
423.588, 792, 510
423.588, 793, 510
423.659, 794, 510
423.659, 795, 510
423.659, 796, 510
423.659, 797, 510
423.677, 798, 510
423.677, 799, 510
423.677, 800, 510
423.747, 801, 510
423.836, 802, 510
423.853, 803, 510
423.871, 804, 510
423.889, 805, 510
423.889, 806, 510
423.942, 807, 510
423.959, 808, 510
423.959, 809, 510
423.977, 810, 510
424.24, 810, 511
424.629, 810, 512
425.755, 810, 513
426, 811, 513
426, 812, 513
426.141, 812, 514
427.055, 813, 514
427.073, 814, 514
427.143, 814, 515
428.148, 814, 516
428.148, 815, 516
428.183, 816, 516
429.149, 816, 517
429.202, 817, 517
429.202, 818, 517
430.049, 818, 518
430.613, 818, 519
431.053, 818, 520
431.282, 819, 520
431.282, 820, 520
432.603, 820, 521
432.954, 820, 522
433.306, 821, 522
433.323, 822, 522
433.712, 822, 523
434.328, 823, 523
434.398, 824, 523
434.608, 824, 524
435.049, 824, 525
435.42, 825, 525
435.437, 826, 525
436.07, 826, 526
437.023, 826, 527
438.114, 826, 528
438.344, 826, 529
438.45, 827, 529
438.768, 828, 529
438.998, 828, 530
439.843, 829, 530
439.896, 830, 530
440.091, 830, 531
440.92, 831, 531
440.92, 832, 531
441.219, 832, 532
442.186, 832, 533
442.239, 832, 534
442.941, 833, 534
442.976, 834, 534
443.418, 834, 535
444.137, 834, 536
444.995, 835, 536
445.048, 836, 536
445.54, 836, 537
446.349, 836, 538
446.366, 836, 539
447.208, 837, 539
447.277, 837, 540
447.594, 838, 540
447.612, 839, 540
447.612, 840, 540
448.227, 840, 541
448.614, 841, 541
448.614, 842, 541
449.618, 842, 542
449.882, 842, 543
450.533, 842, 544
450.637, 843, 544
450.69, 844, 544
451.799, 844, 545
451.852, 844, 546
453.401, 844, 547
453.736, 845, 547
453.736, 846, 547
453.843, 846, 548
454.407, 846, 549
454.758, 847, 549
454.776, 848, 549
455.303, 848, 550
455.797, 849, 550
455.813, 850, 550
455.954, 850, 551
456.816, 851, 551
456.869, 851, 552
456.887, 852, 552
457.608, 852, 553
457.888, 853, 553
457.923, 854, 553
458.875, 854, 554
459.79, 854, 555
460.16, 854, 556
460.936, 854, 557
460.953, 855, 557
460.953, 856, 557
461.743, 856, 558
462.695, 856, 559
463.277, 856, 560
463.471, 854, 560
463.471, 855, 560
463.471, 856, 560
463.489, 857, 560
463.666, 858, 560
464.456, 858, 561
464.704, 859, 561
464.704, 860, 561
465.038, 860, 562
465.708, 861, 562
465.708, 862, 562
466.255, 862, 563
466.711, 863, 563
466.711, 864, 563
466.941, 864, 564
467.518, 864, 565
467.729, 865, 565
467.765, 866, 565
468.135, 866, 566
468.943, 866, 567
470.196, 866, 568
470.285, 866, 569
470.779, 867, 569
470.797, 868, 569
470.797, 869, 569
470.814, 870, 569
471.341, 870, 570
472.304, 870, 571
473.337, 870, 572
473.954, 870, 573
474.87, 870, 574
475.328, 868, 574
475.328, 869, 574
475.328, 870, 574
475.611, 870, 575
476.459, 870, 576
476.969, 866, 576
477.287, 866, 577
478.012, 866, 578
478.737, 860, 578
478.754, 861, 578
478.754, 862, 578
478.772, 863, 578
478.772, 864, 578
478.772, 865, 578
478.772, 866, 578
478.913, 866, 579
479.231, 866, 580
480.537, 866, 581
480.75, 858, 581
480.75, 859, 581
480.767, 860, 581
480.767, 861, 581
480.803, 862, 581
480.803, 863, 581
480.803, 864, 581
480.82, 865, 581
480.891, 866, 581
480.909, 867, 581
480.909, 868, 581
480.944, 869, 581
481.226, 869, 582
481.526, 869, 583
483.079, 869, 584
483.167, 859, 584
483.202, 860, 584
483.202, 861, 584
483.202, 862, 584
483.22, 863, 584
483.22, 864, 584
483.22, 865, 584
483.238, 866, 584
483.414, 866, 585
483.644, 867, 585
484.226, 867, 586
485.232, 867, 587
485.849, 867, 588
486.167, 855, 588
486.185, 856, 588
486.185, 857, 588
486.448, 857, 589
487.93, 857, 590
488.071, 857, 591
489.077, 843, 591
489.13, 844, 591
489.201, 845, 591
489.236, 846, 591
489.236, 847, 591
489.307, 847, 592
489.535, 848, 592
489.553, 849, 592
489.57, 850, 592
489.588, 851, 592
489.588, 852, 592
489.588, 853, 592
489.588, 854, 592
489.588, 855, 592
489.588, 856, 592
490.364, 856, 593
490.629, 856, 594
490.629, 857, 594
490.629, 858, 594
490.647, 859, 594
490.664, 860, 594
491.512, 860, 595
492.429, 860, 596
493.26, 860, 597
494.055, 844, 597
494.091, 844, 598
494.267, 845, 598
494.338, 846, 598
494.356, 847, 598
494.444, 848, 598
494.444, 849, 598
494.444, 850, 598
494.497, 851, 598
494.497, 852, 598
494.532, 853, 598
494.532, 854, 598
494.727, 855, 598
494.727, 856, 598
494.727, 857, 598
494.762, 857, 599
494.921, 858, 599
494.921, 859, 599
494.991, 860, 599
495.027, 861, 599
495.027, 862, 599
495.027, 863, 599
495.027, 864, 599
495.044, 865, 599
495.468, 866, 599
495.503, 867, 599
495.556, 868, 599
495.556, 869, 599
495.769, 870, 599
495.839, 870, 600
495.998, 871, 600
495.998, 872, 600
495.998, 873, 600
496.315, 874, 600
496.315, 875, 600
496.315, 876, 600
496.315, 877, 600
496.315, 878, 600
496.315, 879, 600
496.351, 880, 600
496.739, 880, 601
497.322, 880, 602
497.852, 878, 602
497.852, 879, 602
497.852, 880, 602
498.188, 880, 603
498.876, 880, 604
499.477, 876, 604
499.477, 877, 604
499.477, 878, 604
499.477, 879, 604
499.477, 880, 604
499.883, 880, 605
500.801, 880, 606
501.259, 874, 606
501.259, 875, 606
501.276, 876, 606
501.329, 877, 606
501.347, 877, 607
501.365, 878, 607
501.365, 879, 607
501.365, 880, 607
501.894, 880, 608
502.759, 880, 609
503.358, 872, 609
503.358, 873, 609
503.393, 874, 609
503.464, 875, 609
503.482, 876, 609
503.482, 877, 609
503.499, 878, 609
503.499, 879, 609
503.711, 879, 610
504.61, 879, 611
504.946, 880, 611
504.982, 881, 611
505.105, 882, 611
505.123, 883, 611
505.123, 884, 611
505.158, 885, 611
505.158, 886, 611
505.158, 887, 611
505.176, 888, 611
505.494, 888, 612
506.129, 888, 613
506.677, 886, 613
506.713, 887, 613
506.713, 888, 613
506.854, 888, 614
507.508, 888, 615
508.339, 884, 615
508.409, 885, 615
508.409, 886, 615
508.427, 887, 615
508.427, 888, 615
508.586, 888, 616
508.816, 889, 616
509.275, 889, 617
510.174, 889, 618
510.315, 887, 618
510.315, 888, 618
511.074, 889, 618
511.109, 889, 619
511.815, 889, 620
512.714, 885, 620
512.714, 886, 620
512.714, 887, 620
512.732, 888, 620
512.803, 889, 620
512.82, 890, 620
512.891, 890, 621
512.926, 891, 621
512.926, 892, 621
512.944, 893, 621
512.944, 894, 621
512.944, 895, 621
512.944, 896, 621
513.209, 897, 621
513.209, 898, 621
513.386, 898, 622
513.934, 899, 622
513.934, 900, 622
513.951, 901, 622
514.146, 902, 622
514.146, 903, 622
514.163, 904, 622
514.181, 905, 622
514.181, 905, 623
514.199, 906, 623
514.216, 907, 623
514.216, 908, 623
514.216, 909, 623
514.234, 910, 623
514.305, 911, 623
514.922, 911, 624
515.786, 911, 625
515.803, 909, 625
515.821, 910, 625
515.874, 911, 625
515.892, 912, 625
515.91, 913, 625
516.033, 914, 625
516.122, 915, 625
516.122, 916, 625
516.139, 917, 625
516.192, 918, 625
