Time, Plan, Executed
423.359, 684, 440
424.364, 676, 440
424.364, 677, 440
424.364, 678, 440
424.364, 679, 440
424.364, 680, 440
424.364, 681, 440
424.364, 682, 440
424.382, 683, 440
424.541, 684, 440
424.788, 684, 441
424.877, 684, 442
425.548, 674, 442
425.548, 675, 442
425.548, 676, 442
425.583, 677, 442
425.636, 678, 442
425.724, 679, 442
425.724, 680, 442
425.724, 681, 442
425.866, 682, 442
425.883, 683, 442
425.883, 684, 442
426.271, 684, 443
426.519, 684, 444
426.872, 672, 444
426.89, 673, 444
426.943, 674, 444
427.102, 675, 444
427.102, 676, 444
428.106, 662, 444
428.106, 663, 444
428.106, 664, 444
428.106, 665, 444
428.106, 666, 444
428.124, 667, 444
428.124, 668, 444
428.124, 669, 444
428.124, 670, 444
428.142, 671, 444
428.159, 672, 444
428.159, 673, 444
428.177, 674, 444
428.195, 675, 444
428.195, 676, 444
428.195, 677, 444
428.477, 677, 445
428.601, 677, 446
428.654, 678, 446
428.654, 679, 446
428.654, 680, 446
428.654, 681, 446
428.654, 682, 446
428.654, 683, 446
428.654, 684, 446
428.672, 685, 446
428.672, 686, 446
428.672, 687, 446
428.672, 688, 446
428.689, 689, 446
428.707, 690, 446
428.707, 691, 446
429.712, 689, 446
429.712, 690, 446
429.712, 691, 446
430.064, 691, 447
430.276, 691, 448
430.718, 687, 448
430.718, 688, 448
430.718, 689, 448
430.718, 690, 448
430.718, 691, 448
430.753, 692, 448
430.824, 693, 448
430.824, 694, 448
430.859, 695, 448
430.859, 696, 448
431.932, 697, 448
431.932, 698, 448
432.194, 698, 449
432.23, 698, 450
432.933, 699, 450
432.95, 700, 450
433.619, 700, 451
434.007, 700, 452
434.974, 701, 452
435.009, 702, 452
435.61, 702, 453
436.155, 702, 454
437.033, 703, 454
437.033, 704, 454
437.403, 704, 455
437.614, 704, 456
439.095, 705, 456
439.095, 706, 456
439.463, 706, 457
440.042, 706, 458
441.115, 707, 458
441.115, 708, 458
441.291, 708, 459
441.697, 708, 460
442.578, 709, 460
442.949, 709, 461
443.108, 710, 461
443.284, 710, 462
444.129, 711, 462
444.129, 712, 462
444.887, 712, 463
445.239, 712, 464
446.272, 713, 464
446.29, 714, 464
446.696, 714, 465
446.907, 714, 466
448.295, 715, 466
448.295, 716, 466
448.453, 716, 467
448.717, 716, 468
450.317, 717, 468
450.317, 718, 468
450.581, 718, 469
451.39, 718, 470
452.339, 719, 470
452.339, 720, 470
452.409, 720, 471
452.48, 720, 472
453.361, 721, 472
453.361, 722, 472
454.274, 722, 473
454.835, 722, 474
455.38, 723, 474
455.38, 724, 474
455.857, 724, 475
455.91, 724, 476
457.491, 725, 476
457.491, 726, 476
458.281, 726, 477
458.759, 726, 478
459.407, 726, 479
459.531, 727, 479
459.655, 728, 479
460.111, 728, 480
460.71, 729, 480
460.728, 730, 480
461.821, 730, 481
462.067, 730, 482
463.664, 730, 483
463.752, 731, 483
463.787, 732, 483
463.91, 732, 484
464.808, 733, 484
464.843, 734, 484
465.548, 734, 485
465.778, 734, 486
466.851, 734, 487
466.868, 735, 487
467.081, 736, 487
467.469, 736, 488
468.084, 737, 488
469.091, 735, 488
469.091, 736, 488
469.091, 737, 488
469.321, 738, 488
469.533, 738, 489
469.604, 738, 490
470.326, 739, 490
470.361, 740, 490
471.261, 740, 491
471.524, 740, 492
472.369, 741, 492
472.404, 742, 492
472.965, 742, 493
473.089, 742, 494
474.316, 742, 495
474.562, 743, 495
474.562, 744, 495
475.001, 744, 496
475.563, 745, 496
475.581, 746, 496
476.753, 746, 497
476.983, 746, 498
478.267, 746, 499
478.337, 746, 500
478.6, 747, 500
478.6, 748, 500
479.615, 749, 500
480.339, 750, 500
480.551, 750, 501
481.079, 750, 502
481.432, 751, 502
481.449, 752, 502
481.976, 752, 503
482.413, 752, 504
483.469, 753, 504
483.522, 754, 504
483.717, 754, 505
484.492, 754, 506
485.547, 755, 506
485.617, 756, 506
485.847, 756, 507
486.374, 756, 508
487.712, 757, 508
487.783, 757, 509
487.836, 758, 509
488.47, 758, 510
488.873, 759, 510
488.891, 760, 510
489.593, 760, 511
489.995, 760, 512
490.89, 761, 512
490.996, 762, 512
491.348, 762, 513
491.942, 762, 514
493.015, 763, 514
493.05, 764, 514
493.103, 764, 515
493.86, 764, 516
495.233, 764, 517
495.975, 764, 518
496.064, 762, 518
496.064, 763, 518
496.93, 764, 518
497, 764, 519
497.67, 764, 520
497.917, 760, 520
497.934, 761, 520
497.97, 762, 520
497.987, 763, 520
498.076, 764, 520
499.065, 758, 520
499.065, 759, 520
499.082, 760, 520
499.082, 761, 520
499.082, 762, 520
499.082, 763, 520
499.118, 764, 520
499.241, 764, 521
499.77, 764, 522
500.124, 756, 522
500.141, 757, 522
500.141, 758, 522
500.159, 759, 522
500.159, 760, 522
500.177, 761, 522
500.177, 762, 522
500.23, 763, 522
500.23, 764, 522
500.248, 765, 522
500.248, 766, 522
500.248, 767, 522
500.248, 768, 522
500.248, 769, 522
500.265, 770, 522
500.283, 771, 522
500.283, 772, 522
500.566, 772, 523
500.884, 772, 524
502.446, 773, 524
502.446, 774, 524
503.028, 774, 525
503.411, 774, 526
504.502, 774, 527
504.59, 774, 528
504.749, 775, 528
504.767, 776, 528
505.944, 777, 528
505.944, 778, 528
506.769, 778, 529
507.05, 778, 530
507.999, 778, 531
508.052, 779, 531
508.07, 780, 531
508.791, 780, 532
509.072, 781, 532
509.089, 782, 532
510.006, 782, 533
510.286, 782, 534
511.095, 783, 534
511.166, 784, 534
511.942, 784, 535
512.556, 784, 536
513.19, 785, 536
513.208, 786, 536
514.072, 786, 537
514.072, 786, 538
515.234, 787, 538
515.251, 788, 538
515.922, 788, 539
515.992, 788, 540
517.275, 789, 540
517.275, 790, 540
517.554, 790, 541
518.082, 790, 542
519.292, 791, 542
519.292, 792, 542
519.505, 792, 543
520.066, 792, 544
520.312, 793, 544
520.33, 794, 544
520.964, 794, 545
521.542, 794, 546
522.386, 795, 546
522.404, 796, 546
523.036, 796, 547
523.651, 796, 548
524.443, 797, 548
524.443, 798, 548
524.971, 798, 549
525.006, 798, 550
526.468, 799, 550
526.486, 800, 550
526.838, 800, 551
527.978, 800, 552
528.225, 800, 553
528.506, 801, 553
528.594, 802, 553
528.594, 803, 553
528.594, 804, 553
528.806, 804, 554
531.306, 804, 555
531.393, 804, 556
532.132, 804, 557
532.501, 804, 558
532.605, 805, 558
532.782, 806, 558
532.799, 807, 558
532.799, 808, 558
534.61, 808, 559
535.118, 808, 560
535.806, 809, 560
535.911, 809, 561
536.211, 809, 562
536.794, 807, 562
536.794, 808, 562
536.794, 809, 562
537.8, 805, 562
537.835, 806, 562
537.835, 807, 562
538.136, 808, 562
538.136, 809, 562
538.259, 809, 563
538.453, 810, 563
538.577, 811, 563
538.577, 812, 563
538.754, 812, 564
539.598, 813, 564
539.598, 814, 564
539.634, 814, 565
540.478, 814, 566
540.742, 815, 566
540.778, 816, 566
541.833, 816, 567
542.802, 816, 568
543.38, 816, 569
543.764, 816, 570
543.817, 817, 570
543.834, 818, 570
543.905, 819, 570
543.905, 820, 570
545.999, 820, 571
546.14, 820, 572
546.931, 821, 572
546.931, 822, 572
547.511, 822, 573
547.635, 822, 574
548.953, 823, 574
548.953, 824, 574
549.268, 824, 575
549.687, 824, 576
550.918, 824, 577
550.989, 825, 577
551.007, 826, 577
551.604, 826, 578
552.026, 827, 578
552.026, 828, 578
552.921, 828, 579
553.642, 828, 580
554.048, 829, 580
554.207, 830, 580
555.283, 830, 581
555.301, 830, 582
556.251, 831, 582
557.152, 831, 583
557.258, 829, 583
557.417, 829, 584
557.453, 830, 584
557.453, 831, 584
558.458, 827, 584
558.511, 828, 584
558.511, 829, 584
558.511, 830, 584
558.529, 831, 584
558.529, 832, 584
558.529, 833, 584
558.546, 834, 584
558.81, 834, 585
559.442, 834, 586
560.201, 834, 587
560.587, 835, 587
560.587, 836, 587
561.148, 836, 588
561.728, 837, 588
562.7, 837, 589
562.735, 835, 589
562.753, 836, 589
562.771, 837, 589
562.771, 838, 589
562.894, 838, 590
563.81, 839, 590
563.81, 840, 590
564.233, 840, 591
565.043, 840, 592
565.816, 841, 592
565.833, 842, 592
566.29, 842, 593
566.483, 842, 594
567.839, 843, 594
567.856, 844, 594
568.137, 844, 595
568.61, 844, 596
569.748, 844, 597
569.924, 845, 597
569.924, 846, 597
570.065, 846, 598
571.896, 846, 599
571.932, 844, 599
571.949, 845, 599
571.949, 846, 599
572.603, 846, 600
572.939, 842, 600
572.956, 843, 600
572.956, 844, 600
572.956, 845, 600
572.956, 846, 600
573.716, 846, 601
573.964, 840, 601
573.964, 841, 601
573.964, 842, 601
573.964, 843, 601
573.964, 844, 601
573.964, 845, 601
573.964, 846, 601
574.211, 846, 602
574.97, 838, 602
575.005, 839, 602
575.005, 840, 602
575.005, 841, 602
575.005, 842, 602
575.005, 843, 602
575.041, 844, 602
575.076, 845, 602
575.129, 846, 602
575.129, 847, 602
575.129, 848, 602
575.129, 849, 602
575.129, 850, 602
575.129, 851, 602
575.129, 852, 602
575.306, 852, 603
576.134, 852, 604
576.17, 853, 604
576.17, 854, 604
577.418, 854, 605
577.978, 854, 606
578.702, 854, 607
579.196, 855, 607
579.196, 856, 607
579.634, 856, 608
580.215, 857, 608
580.215, 858, 608
581.199, 858, 609
581.48, 858, 610
582.237, 859, 610
582.237, 860, 610
582.465, 860, 611
583.573, 860, 612
584.311, 861, 612
584.311, 862, 612
584.697, 862, 613
585.029, 862, 614
586.542, 863, 614
586.542, 864, 614
586.56, 864, 615
587.106, 864, 616
587.793, 865, 616
587.811, 866, 616
588.673, 866, 617
588.709, 866, 618
589.817, 867, 618
589.958, 868, 618
590.011, 868, 619
590.717, 868, 620
590.982, 869, 620
591, 870, 620
591.79, 870, 621
592.968, 870, 622
593.056, 871, 622
593.073, 872, 622
593.779, 872, 623
594.2, 872, 624
595.083, 873, 624
595.101, 874, 624
595.435, 874, 625
596.174, 874, 626
597.122, 875, 626
597.122, 876, 626
597.384, 876, 627
598.106, 876, 628
598.142, 877, 628
598.142, 878, 628
598.881, 878, 629
599.181, 879, 629
599.181, 880, 629
599.742, 880, 630
600.975, 880, 631
602.119, 880, 632
602.207, 881, 632
602.243, 882, 632
602.757, 882, 633
603.245, 883, 633
603.262, 884, 633
603.893, 884, 634
605.525, 884, 635
605.789, 884, 636
606.317, 884, 637
606.334, 885, 637
606.334, 886, 637
607.338, 887, 637
607.338, 888, 637
608.165, 888, 638
609.165, 888, 639
609.341, 888, 640
610.224, 888, 641
610.364, 889, 641
610.364, 890, 641
610.364, 891, 641
610.364, 892, 641
611.505, 892, 642
612.881, 892, 643
613.322, 892, 644
614.324, 892, 645
614.411, 893, 645
614.411, 894, 645
614.889, 894, 646
615.449, 895, 646
615.466, 896, 646
616.535, 896, 647
616.994, 896, 648
617.501, 897, 648
617.537, 898, 648
618.049, 898, 649
618.472, 898, 650
619.565, 899, 650
619.565, 900, 650
620.058, 900, 651
620.514, 900, 652
621.605, 901, 652
621.623, 902, 652
621.957, 902, 653
622.57, 902, 654
622.641, 903, 654
622.676, 904, 654
623.921, 904, 655
624.536, 904, 656
625.695, 904, 657
625.711, 905, 657
625.729, 906, 657
626.295, 906, 658
627.547, 906, 659
627.741, 904, 659
627.918, 905, 659
627.918, 906, 659
628.376, 906, 660
628.923, 902, 660
628.923, 903, 660
628.923, 904, 660
628.941, 905, 660
628.941, 906, 660
628.976, 907, 660
629.064, 908, 660
629.117, 909, 660
629.188, 910, 660
629.504, 910, 661
629.997, 910, 662
631.154, 910, 663
631.419, 911, 663
631.419, 912, 663
632.333, 912, 664
632.422, 913, 664
632.422, 914, 664
633.534, 914, 665
633.534, 914, 666
634.434, 915, 666
634.715, 915, 667
635.439, 913, 667
635.457, 914, 667
635.457, 915, 667
635.792, 915, 668
636.464, 911, 668
636.464, 912, 668
636.481, 913, 668
636.481, 914, 668
636.499, 915, 668
636.499, 916, 668
636.499, 917, 668
636.499, 918, 668
637.046, 918, 669
637.17, 918, 670
638.314, 918, 671
638.525, 919, 671
638.542, 920, 671
638.842, 920, 672
639.544, 921, 672
639.562, 922, 672
640.649, 922, 673
640.878, 922, 674
641.899, 922, 675
642.57, 920, 675
642.57, 921, 675
642.57, 922, 675
642.605, 923, 675
642.747, 923, 676
643.61, 921, 676
643.627, 922, 676
643.645, 923, 676
643.645, 924, 676
643.645, 925, 676
643.68, 926, 676
643.962, 926, 677
644.51, 926, 678
645.706, 927, 678
645.724, 928, 678
645.847, 928, 679
646.743, 929, 679
646.796, 930, 679
646.867, 930, 680
647.519, 930, 681
647.801, 931, 681
647.818, 932, 681
647.889, 932, 682
649.662, 932, 683
650.577, 932, 684
650.875, 933, 684
650.893, 934, 684
651.51, 934, 685
651.913, 934, 686
652.846, 934, 687
652.899, 935, 687
652.916, 936, 687
653.938, 937, 687
653.938, 938, 687
654.007, 938, 688
655.187, 938, 689
655.487, 938, 690
656.967, 939, 690
657.108, 940, 690
657.179, 940, 691
657.602, 940, 692
658.148, 941, 692
658.183, 942, 692
659.275, 942, 693
659.275, 942, 694
660.19, 943, 694
660.207, 944, 694
660.731, 944, 695
661.225, 944, 696
662.212, 945, 696
662.23, 946, 696
662.755, 946, 697
662.967, 946, 698
664.304, 947, 698
664.64, 947, 699
664.905, 947, 700
665.064, 948, 700
666.102, 949, 700
666.137, 950, 700
666.402, 950, 701
666.42, 950, 702
668.143, 950, 703
668.143, 951, 703
668.143, 952, 703
668.337, 952, 704
669.147, 953, 704
669.165, 954, 704
670.27, 954, 705
670.446, 954, 706
671.812, 954, 707
672.127, 954, 708
672.198, 955, 708
673.204, 953, 708
673.204, 954, 708
673.204, 955, 708
674.208, 951, 708
674.208, 952, 708
674.208, 953, 708
674.226, 954, 708
674.403, 954, 709
674.562, 955, 709
674.632, 956, 709
674.649, 957, 709
674.667, 957, 710
674.702, 958, 710
675.739, 959, 710
675.739, 960, 710
675.774, 960, 711
675.845, 960, 712
676.779, 961, 712
676.779, 962, 712
677.591, 962, 713
678.329, 962, 714
678.822, 963, 714
678.822, 964, 714
679.368, 964, 715
679.509, 964, 716
681.482, 964, 717
681.816, 962, 717
681.834, 963, 717
681.834, 964, 717
682.311, 964, 718
682.682, 964, 719
682.841, 960, 719
682.841, 961, 719
682.859, 962, 719
682.859, 963, 719
682.877, 964, 719
683.212, 964, 720
683.866, 958, 720
683.989, 959, 720
683.989, 960, 720
684.007, 961, 720
684.025, 962, 720
684.025, 963, 720
684.025, 964, 720
685.027, 956, 720
685.027, 957, 720
685.027, 958, 720
685.063, 959, 720
685.08, 960, 720
685.08, 961, 720
685.08, 962, 720
685.08, 963, 720
685.098, 964, 720
685.574, 964, 721
686.016, 964, 722
686.086, 954, 722
686.316, 955, 722
686.334, 956, 722
686.334, 957, 722
686.35, 958, 722
686.35, 959, 722
686.35, 960, 722
686.35, 961, 722
686.368, 962, 722
686.596, 963, 722
686.632, 963, 723
686.72, 964, 723
686.755, 965, 723
686.755, 966, 723
686.773, 967, 723
686.914, 968, 723
686.914, 969, 723
686.914, 970, 723
686.914, 971, 723
686.932, 972, 723
687.002, 973, 723
687.002, 974, 723
687.267, 974, 724
688.989, 974, 725
689.549, 974, 726
690.024, 975, 726
690.06, 976, 726
690.677, 976, 727
690.942, 976, 728
692.067, 977, 728
692.138, 978, 728
692.805, 978, 729
693.598, 978, 730
694.158, 979, 730
694.299, 979, 731
694.653, 979, 732
695.148, 977, 732
695.165, 978, 732
695.165, 979, 732
695.201, 980, 732
695.201, 981, 732
695.218, 982, 732
696.678, 982, 733
697.19, 982, 734
697.926, 982, 735
698.383, 982, 736
698.419, 983, 736
698.419, 984, 736
698.419, 985, 736
698.436, 986, 736
700.005, 986, 737
700.972, 986, 738
701.429, 987, 738
701.447, 988, 738
701.888, 988, 739
702.291, 988, 740
702.466, 989, 740
702.5, 990, 740
703.957, 990, 741
704.344, 990, 742
705.45, 990, 743
705.537, 991, 743
705.555, 992, 743
706.049, 992, 744
706.596, 993, 744
706.614, 994, 744
707.725, 994, 745
708.058, 994, 746
709.502, 994, 747
709.784, 995, 747
709.784, 996, 747
710.067, 996, 748
710.824, 997, 748
710.964, 998, 748
711.669, 998, 749
712.054, 998, 750
713.041, 999, 750
713.041, 1000, 750
713.376, 1000, 751
713.834, 1000, 752
714.08, 1001, 752
714.098, 1002, 752
715.242, 1002, 753
715.507, 1002, 754
717.232, 1003, 754
717.25, 1004, 754
717.426, 1004, 755
717.796, 1004, 756
718.323, 1005, 756
718.341, 1006, 756
718.937, 1006, 757
719.758, 1006, 758
720.335, 1007, 758
720.353, 1008, 758
720.494, 1008, 759
721.477, 1008, 760
722.359, 1009, 760
722.377, 1010, 760
722.729, 1010, 761
722.939, 1010, 762
724.168, 1010, 763
724.31, 1010, 764
724.379, 1011, 764
724.397, 1012, 764
725.437, 1013, 764
725.454, 1014, 764
726.369, 1014, 765
726.544, 1014, 766
727.458, 1015, 766
727.458, 1016, 766
727.967, 1016, 767
728.598, 1016, 768
729.473, 1017, 768
729.986, 1018, 768
730.391, 1018, 769
730.672, 1018, 770
732.045, 1019, 770
732.045, 1020, 770
732.098, 1020, 771
732.275, 1020, 772
734.018, 1020, 773
734.07, 1021, 773
734.07, 1022, 773
734.72, 1022, 774
735.071, 1023, 774
735.089, 1024, 774
